test	machine	time	rows	dataset	matches	ndistinct	build	prefetch	table_size	index_size	scan_type	caching	run	value	nfound	cost	duration	point_cheapest	indexscan	bitmapscan	seqscan
hash	xeon	1687999254	10000000	random	10000	1000	patched	32	434783	56807	bitmapscan	uncached	3	504	9844	14284.35	140.549	t	14995.38	14284.35	559783.11
hash	xeon	1687999255	10000000	random	10000	1000	patched	32	434783	56807	bitmapscan	uncached	4	698	10253	14284.35	148.315	t	14995.38	14284.35	559783.11
hash	xeon	1687999256	10000000	random	10000	1000	patched	32	434783	56807	bitmapscan	uncached	5	813	9883	14284.35	137.764	t	14995.38	14284.35	559783.11
hash	xeon	1687999248	10000000	random	10000	1000	patched	32	434783	56807	indexscan	uncached	1	163	9957	14995.38	142.08	f	14995.38	14284.35	559783.11
hash	xeon	1687999253	10000000	random	10000	1000	patched	32	434783	56807	indexscan	uncached	2	235	9913	14995.38	132.802	f	14995.38	14284.35	559783.11
hash	xeon	1687999254	10000000	random	10000	1000	patched	32	434783	56807	indexscan	uncached	3	486	9961	14995.38	136.813	f	14995.38	14284.35	559783.11
hash	xeon	1687999255	10000000	random	10000	1000	patched	32	434783	56807	indexscan	uncached	4	734	10061	14995.38	135.557	f	14995.38	14284.35	559783.11
hash	xeon	1687999256	10000000	random	10000	1000	patched	32	434783	56807	indexscan	uncached	5	927	9953	14995.38	134.896	f	14995.38	14284.35	559783.11
hash	xeon	1687999249	10000000	random	10000	1000	patched	32	434783	56807	seqscan	uncached	1	19	10039	559783.11	2183.615	f	14995.38	14284.35	559783.11
hash	xeon	1687999701	10000000	random	100000	100	master	32	434783	57288	bitmapscan	uncached	1	3	100391	115440.77	1057.992	t	134255.14	116405.92	559781.49
hash	xeon	1687999712	10000000	random	100000	100	master	32	434783	57288	bitmapscan	uncached	2	35	100268	116405.92	1012.001	t	134255.14	116405.92	559781.49
hash	xeon	1687999719	10000000	random	100000	100	master	32	434783	57288	bitmapscan	uncached	3	40	99843	113499.77	1045.499	t	134255.14	116405.92	559781.49
hash	xeon	1687999726	10000000	random	100000	100	master	32	434783	57288	bitmapscan	uncached	4	75	99960	123073.98	1051.718	t	134255.14	116405.92	559781.49
hash	xeon	1687999733	10000000	random	100000	100	master	32	434783	57288	bitmapscan	uncached	5	93	100003	123073.98	1058.3	t	134255.14	116405.92	559781.49
hash	xeon	1687999695	10000000	random	100000	100	master	32	434783	57288	indexscan	uncached	1	6	99896	138780.31	4746.627	f	134255.14	116405.92	559781.49
hash	xeon	1687999707	10000000	random	100000	100	master	32	434783	57288	indexscan	uncached	2	33	99578	136316.81	4875.978	f	134255.14	116405.92	559781.49
hash	xeon	1687999714	10000000	random	100000	100	master	32	434783	57288	indexscan	uncached	3	59	100230	134255.14	4862.987	f	134255.14	116405.92	559781.49
hash	xeon	1687999721	10000000	random	100000	100	master	32	434783	57288	indexscan	uncached	4	61	100086	131359.81	4771.221	f	134255.14	116405.92	559781.49
hash	xeon	1687999728	10000000	random	100000	100	master	32	434783	57288	indexscan	uncached	5	97	100497	128031.15	4718.939	f	134255.14	116405.92	559781.49
hash	xeon	1687999702	10000000	random	100000	100	master	32	434783	57288	seqscan	uncached	1	4	99634	559781.49	2211.685	f	134255.14	116405.92	559781.49
hash	xeon	1687999795	10000000	random	100000	100	patched	32	434783	57288	bitmapscan	uncached	1	18	100091	110238.22	1058.299	t	138369.48	114148.11	559781.49
hash	xeon	1687999803	10000000	random	100000	100	patched	32	434783	57288	bitmapscan	uncached	2	26	99933	121815.06	1063.767	t	138369.48	114148.11	559781.49
hash	xeon	1687999806	10000000	random	100000	100	patched	32	434783	57288	bitmapscan	uncached	3	54	99869	116725.08	1053.636	t	138369.48	114148.11	559781.49
hash	xeon	1687999810	10000000	random	100000	100	patched	32	434783	57288	bitmapscan	uncached	4	66	99749	114148.11	1045.399	t	138369.48	114148.11	559781.49
hash	xeon	1687999813	10000000	random	100000	100	patched	32	434783	57288	bitmapscan	uncached	5	95	99724	107934.94	1046.58	t	138369.48	114148.11	559781.49
hash	xeon	1687999794	10000000	random	100000	100	patched	32	434783	57288	indexscan	uncached	1	2	99595	138369.48	1122.559	f	138369.48	114148.11	559781.49
hash	xeon	1687999801	10000000	random	100000	100	patched	32	434783	57288	indexscan	uncached	2	38	99935	146515.64	1111.547	f	138369.48	114148.11	559781.49
hash	xeon	1687999805	10000000	random	100000	100	patched	32	434783	57288	indexscan	uncached	3	50	100058	144083.64	1088.228	f	138369.48	114148.11	559781.49
hash	xeon	1687999808	10000000	random	100000	100	patched	32	434783	57288	indexscan	uncached	4	73	100194	134255.14	1128.211	f	138369.48	114148.11	559781.49
hash	xeon	1687999812	10000000	random	100000	100	patched	32	434783	57288	indexscan	uncached	5	82	99952	137958.64	1143.166	f	138369.48	114148.11	559781.49
hash	xeon	1687999797	10000000	random	100000	100	patched	32	434783	57288	seqscan	uncached	1	19	100559	559781.49	2201.084	f	138369.48	114148.11	559781.49
hash	xeon	1688000944	10000000	sequential	1	10000000	master	0	434783	32770	bitmapscan	uncached	1	204935	2	3.02	12.164	t	3.02	3.02	559783.11
hash	xeon	1688000949	10000000	sequential	1	10000000	master	0	434783	32770	bitmapscan	uncached	2	2994827	2	3.02	12.048	t	3.02	3.02	559783.11
hash	xeon	1688000950	10000000	sequential	1	10000000	master	0	434783	32770	bitmapscan	uncached	3	4432552	2	3.02	12.873	t	3.02	3.02	559783.11
hash	xeon	1688000950	10000000	sequential	1	10000000	master	0	434783	32770	bitmapscan	uncached	4	6510366	2	3.02	13.128	t	3.02	3.02	559783.11
hash	xeon	1688000951	10000000	sequential	1	10000000	master	0	434783	32770	bitmapscan	uncached	5	8857513	2	3.02	11.817	t	3.02	3.02	559783.11
hash	xeon	1688000943	10000000	sequential	1	10000000	master	0	434783	32770	indexscan	uncached	1	1060080	2	3.02	12.103	t	3.02	3.02	559783.11
hash	xeon	1688000949	10000000	sequential	1	10000000	master	0	434783	32770	indexscan	uncached	2	3165021	2	3.02	10.503	t	3.02	3.02	559783.11
hash	xeon	1688000949	10000000	sequential	1	10000000	master	0	434783	32770	indexscan	uncached	3	5610584	2	3.02	12.862	t	3.02	3.02	559783.11
hash	xeon	1688000950	10000000	sequential	1	10000000	master	0	434783	32770	indexscan	uncached	4	6350379	2	3.02	13.149	t	3.02	3.02	559783.11
hash	xeon	1688000951	10000000	sequential	1	10000000	master	0	434783	32770	indexscan	uncached	5	8129555	2	3.02	12.606	t	3.02	3.02	559783.11
hash	xeon	1688000945	10000000	sequential	1	10000000	master	0	434783	32770	seqscan	uncached	1	1469169	2	559783.11	2181.638	f	3.02	3.02	559783.11
hash	xeon	1688000960	10000000	sequential	1	10000000	patched	0	434783	32770	bitmapscan	uncached	1	1595236	2	3.02	12.943	t	3.02	3.02	559783.11
hash	xeon	1688000965	10000000	sequential	1	10000000	patched	0	434783	32770	bitmapscan	uncached	2	2603722	2	3.02	13.333	t	3.02	3.02	559783.11
hash	xeon	1688000966	10000000	sequential	1	10000000	patched	0	434783	32770	bitmapscan	uncached	3	5601172	2	3.02	13.224	t	3.02	3.02	559783.11
hash	xeon	1688000966	10000000	sequential	1	10000000	patched	0	434783	32770	bitmapscan	uncached	4	6339304	2	3.02	12.901	t	3.02	3.02	559783.11
hash	xeon	1688000967	10000000	sequential	1	10000000	patched	0	434783	32770	bitmapscan	uncached	5	8760166	2	3.02	12.088	t	3.02	3.02	559783.11
hash	xeon	1688000960	10000000	sequential	1	10000000	patched	0	434783	32770	indexscan	uncached	1	1342498	2	3.02	12.399	t	3.02	3.02	559783.11
hash	xeon	1688000964	10000000	sequential	1	10000000	patched	0	434783	32770	indexscan	uncached	2	3824781	2	3.02	11.444	t	3.02	3.02	559783.11
hash	xeon	1688000965	10000000	sequential	1	10000000	patched	0	434783	32770	indexscan	uncached	3	5633529	2	3.02	12.118	t	3.02	3.02	559783.11
hash	xeon	1688000966	10000000	sequential	1	10000000	patched	0	434783	32770	indexscan	uncached	4	6426325	2	3.02	12.734	t	3.02	3.02	559783.11
hash	xeon	1688000967	10000000	sequential	1	10000000	patched	0	434783	32770	indexscan	uncached	5	8333185	2	3.02	12.693	t	3.02	3.02	559783.11
hash	xeon	1688000960	10000000	sequential	1	10000000	patched	0	434783	32770	seqscan	uncached	1	850466	2	559783.11	2171.698	f	3.02	3.02	559783.11
hash	xeon	1688000722	10000000	sequential	10	1000000	master	0	434783	34085	bitmapscan	uncached	1	123019	11	169.36	12.546	t	169.94	169.36	559783.11
hash	xeon	1688000727	10000000	sequential	10	1000000	master	0	434783	34085	bitmapscan	uncached	2	250574	11	169.36	11.724	t	169.94	169.36	559783.11
hash	xeon	1688000728	10000000	sequential	10	1000000	master	0	434783	34085	bitmapscan	uncached	3	546090	11	169.36	10.813	t	169.94	169.36	559783.11
hash	xeon	1688000729	10000000	sequential	10	1000000	master	0	434783	34085	bitmapscan	uncached	4	743997	11	169.36	10.871	t	169.94	169.36	559783.11
hash	xeon	1688000729	10000000	sequential	10	1000000	master	0	434783	34085	bitmapscan	uncached	5	958051	11	169.36	11.996	t	169.94	169.36	559783.11
hash	xeon	1688000722	10000000	sequential	10	1000000	master	0	434783	34085	indexscan	uncached	1	189695	11	169.94	11.762	f	169.94	169.36	559783.11
hash	xeon	1688000727	10000000	sequential	10	1000000	master	0	434783	34085	indexscan	uncached	2	323897	11	169.94	10.972	f	169.94	169.36	559783.11
hash	xeon	1688000728	10000000	sequential	10	1000000	master	0	434783	34085	indexscan	uncached	3	426126	11	169.94	12.095	f	169.94	169.36	559783.11
hash	xeon	1688000728	10000000	sequential	10	1000000	master	0	434783	34085	indexscan	uncached	4	709948	11	169.94	11.076	f	169.94	169.36	559783.11
hash	xeon	1688000729	10000000	sequential	10	1000000	master	0	434783	34085	indexscan	uncached	5	991814	11	169.94	12.046	f	169.94	169.36	559783.11
hash	xeon	1688000723	10000000	sequential	10	1000000	master	0	434783	34085	seqscan	uncached	1	160317	11	559783.11	2177.823	f	169.94	169.36	559783.11
hash	xeon	1688000738	10000000	sequential	10	1000000	patched	0	434783	34085	bitmapscan	uncached	1	178664	11	169.36	13.271	t	169.94	169.36	559783.11
hash	xeon	1688000743	10000000	sequential	10	1000000	patched	0	434783	34085	bitmapscan	uncached	2	266110	11	169.36	13.544	t	169.94	169.36	559783.11
hash	xeon	1688000744	10000000	sequential	10	1000000	patched	0	434783	34085	bitmapscan	uncached	3	524641	11	169.36	12.204	t	169.94	169.36	559783.11
hash	xeon	1688000744	10000000	sequential	10	1000000	patched	0	434783	34085	bitmapscan	uncached	4	777167	11	169.36	12.286	t	169.94	169.36	559783.11
hash	xeon	1688000745	10000000	sequential	10	1000000	patched	0	434783	34085	bitmapscan	uncached	5	813522	11	169.36	13.202	t	169.94	169.36	559783.11
hash	xeon	1688000738	10000000	sequential	10	1000000	patched	0	434783	34085	indexscan	uncached	1	191818	11	169.94	11.999	f	169.94	169.36	559783.11
hash	xeon	1688000742	10000000	sequential	10	1000000	patched	0	434783	34085	indexscan	uncached	2	336288	11	169.94	11.861	f	169.94	169.36	559783.11
hash	xeon	1688000743	10000000	sequential	10	1000000	patched	0	434783	34085	indexscan	uncached	3	425467	11	169.94	11.424	f	169.94	169.36	559783.11
hash	xeon	1688000744	10000000	sequential	10	1000000	patched	0	434783	34085	indexscan	uncached	4	773213	11	169.94	11.746	f	169.94	169.36	559783.11
hash	xeon	1688000745	10000000	sequential	10	1000000	patched	0	434783	34085	indexscan	uncached	5	972933	11	169.94	12.061	f	169.94	169.36	559783.11
hash	xeon	1688000739	10000000	sequential	10	1000000	patched	0	434783	34085	seqscan	uncached	1	86208	11	559783.11	2169.278	f	169.94	169.36	559783.11
hash	xeon	1688000875	10000000	sequential	100	100000	master	0	434783	39251	bitmapscan	uncached	1	14303	101	530.12	12.055	t	534.12	530.12	559783.11
hash	xeon	1688000880	10000000	sequential	100	100000	master	0	434783	39251	bitmapscan	uncached	2	21480	101	530.12	13.255	t	534.12	530.12	559783.11
hash	xeon	1688000880	10000000	sequential	100	100000	master	0	434783	39251	bitmapscan	uncached	3	57928	101	530.12	12.101	t	534.12	530.12	559783.11
hash	xeon	1688000881	10000000	sequential	100	100000	master	0	434783	39251	bitmapscan	uncached	4	62242	101	530.12	12.459	t	534.12	530.12	559783.11
hash	xeon	1688000882	10000000	sequential	100	100000	master	0	434783	39251	bitmapscan	uncached	5	88855	101	530.12	12.437	t	534.12	530.12	559783.11
hash	xeon	1688000874	10000000	sequential	100	100000	master	0	434783	39251	indexscan	uncached	1	18129	101	534.12	11.255	f	534.12	530.12	559783.11
hash	xeon	1688000879	10000000	sequential	100	100000	master	0	434783	39251	indexscan	uncached	2	34976	101	534.12	11.46	f	534.12	530.12	559783.11
hash	xeon	1688000880	10000000	sequential	100	100000	master	0	434783	39251	indexscan	uncached	3	49164	101	534.12	12.076	f	534.12	530.12	559783.11
hash	xeon	1688000881	10000000	sequential	100	100000	master	0	434783	39251	indexscan	uncached	4	70280	101	534.12	13.265	f	534.12	530.12	559783.11
hash	xeon	1688000882	10000000	sequential	100	100000	master	0	434783	39251	indexscan	uncached	5	91611	101	534.12	13.473	f	534.12	530.12	559783.11
hash	xeon	1688000875	10000000	sequential	100	100000	master	0	434783	39251	seqscan	uncached	1	4204	101	559783.11	2188.889	f	534.12	530.12	559783.11
hash	xeon	1688000891	10000000	sequential	100	100000	patched	0	434783	39251	bitmapscan	uncached	1	15552	101	530.12	13.68	t	534.12	530.12	559783.11
hash	xeon	1688000896	10000000	sequential	100	100000	patched	0	434783	39251	bitmapscan	uncached	2	39208	101	530.12	11.919	t	534.12	530.12	559783.11
hash	xeon	1688000896	10000000	sequential	100	100000	patched	0	434783	39251	bitmapscan	uncached	3	55841	101	530.12	13.015	t	534.12	530.12	559783.11
hash	xeon	1688000897	10000000	sequential	100	100000	patched	0	434783	39251	bitmapscan	uncached	4	64355	101	530.12	13.283	t	534.12	530.12	559783.11
hash	xeon	1688000898	10000000	sequential	100	100000	patched	0	434783	39251	bitmapscan	uncached	5	92457	101	530.12	14.273	t	534.12	530.12	559783.11
hash	xeon	1688000891	10000000	sequential	100	100000	patched	0	434783	39251	indexscan	uncached	1	9662	101	534.12	13.005	f	534.12	530.12	559783.11
hash	xeon	1688000895	10000000	sequential	100	100000	patched	0	434783	39251	indexscan	uncached	2	33742	101	534.12	12.007	f	534.12	530.12	559783.11
hash	xeon	1688000896	10000000	sequential	100	100000	patched	0	434783	39251	indexscan	uncached	3	47261	101	534.12	13.2	f	534.12	530.12	559783.11
hash	xeon	1688000897	10000000	sequential	100	100000	patched	0	434783	39251	indexscan	uncached	4	73423	101	534.12	12.651	f	534.12	530.12	559783.11
hash	xeon	1688000897	10000000	sequential	100	100000	patched	0	434783	39251	indexscan	uncached	5	80539	101	534.12	13.929	f	534.12	530.12	559783.11
hash	xeon	1688000891	10000000	sequential	100	100000	patched	0	434783	39251	seqscan	uncached	1	10828	101	559783.11	2185.734	f	534.12	530.12	559783.11
hash	xeon	1688000654	10000000	sequential	1000	10000	master	0	434783	52894	bitmapscan	uncached	1	362	1001	1592.83	15.46	t	1616.05	1592.83	559783.11
hash	xeon	1688000659	10000000	sequential	1000	10000	master	0	434783	52894	bitmapscan	uncached	2	3484	1001	1592.83	13.937	t	1616.05	1592.83	559783.11
hash	xeon	1688000660	10000000	sequential	1000	10000	master	0	434783	52894	bitmapscan	uncached	3	4130	1001	1592.83	14.272	t	1616.05	1592.83	559783.11
hash	xeon	1688000661	10000000	sequential	1000	10000	master	0	434783	52894	bitmapscan	uncached	4	6173	1001	1592.83	15.342	t	1616.05	1592.83	559783.11
hash	xeon	1688000661	10000000	sequential	1000	10000	master	0	434783	52894	bitmapscan	uncached	5	8052	1001	1592.83	15.516	t	1616.05	1592.83	559783.11
hash	xeon	1688000654	10000000	sequential	1000	10000	master	0	434783	52894	indexscan	uncached	1	1568	1001	1616.05	14.46	f	1616.05	1592.83	559783.11
hash	xeon	1688000659	10000000	sequential	1000	10000	master	0	434783	52894	indexscan	uncached	2	2030	1001	1616.05	13.092	f	1616.05	1592.83	559783.11
hash	xeon	1688000660	10000000	sequential	1000	10000	master	0	434783	52894	indexscan	uncached	3	5766	1001	1616.05	13.81	f	1616.05	1592.83	559783.11
hash	xeon	1688000660	10000000	sequential	1000	10000	master	0	434783	52894	indexscan	uncached	4	7155	1001	1616.05	13.695	f	1616.05	1592.83	559783.11
hash	xeon	1688000661	10000000	sequential	1000	10000	master	0	434783	52894	indexscan	uncached	5	9486	1001	1616.05	15.772	f	1616.05	1592.83	559783.11
hash	xeon	1688000655	10000000	sequential	1000	10000	master	0	434783	52894	seqscan	uncached	1	634	1001	559783.11	2169.114	f	1616.05	1592.83	559783.11
hash	xeon	1688000670	10000000	sequential	1000	10000	patched	0	434783	52894	bitmapscan	uncached	1	1718	1001	1592.83	16.657	t	1616.05	1592.83	559783.11
hash	xeon	1688000675	10000000	sequential	1000	10000	patched	0	434783	52894	bitmapscan	uncached	2	3538	1001	1592.83	13.177	t	1616.05	1592.83	559783.11
hash	xeon	1688000676	10000000	sequential	1000	10000	patched	0	434783	52894	bitmapscan	uncached	3	4043	1001	1592.83	15.467	t	1616.05	1592.83	559783.11
hash	xeon	1688000677	10000000	sequential	1000	10000	patched	0	434783	52894	bitmapscan	uncached	4	7177	1001	1592.83	16.376	t	1616.05	1592.83	559783.11
hash	xeon	1688000677	10000000	sequential	1000	10000	patched	0	434783	52894	bitmapscan	uncached	5	9588	1001	1592.83	16.367	t	1616.05	1592.83	559783.11
hash	xeon	1688000670	10000000	sequential	1000	10000	patched	0	434783	52894	indexscan	uncached	1	908	1001	1616.05	16.988	f	1616.05	1592.83	559783.11
hash	xeon	1688000675	10000000	sequential	1000	10000	patched	0	434783	52894	indexscan	uncached	2	3899	1001	1616.05	14.939	f	1616.05	1592.83	559783.11
hash	xeon	1688000676	10000000	sequential	1000	10000	patched	0	434783	52894	indexscan	uncached	3	5290	1001	1616.05	15.623	f	1616.05	1592.83	559783.11
hash	xeon	1688000676	10000000	sequential	1000	10000	patched	0	434783	52894	indexscan	uncached	4	6872	1001	1616.05	15.61	f	1616.05	1592.83	559783.11
hash	xeon	1688000677	10000000	sequential	1000	10000	patched	0	434783	52894	indexscan	uncached	5	9281	1001	1616.05	16.697	f	1616.05	1592.83	559783.11
hash	xeon	1688000671	10000000	sequential	1000	10000	patched	0	434783	52894	seqscan	uncached	1	1314	1001	559783.11	2181.327	f	1616.05	1592.83	559783.11
hash	xeon	1688000807	10000000	sequential	10000	1000	master	0	434783	56781	bitmapscan	uncached	1	124	10001	13905.21	22.574	t	14587.1	13905.21	559783.11
hash	xeon	1688000812	10000000	sequential	10000	1000	master	0	434783	56781	bitmapscan	uncached	2	247	10001	13905.21	24.587	t	14587.1	13905.21	559783.11
hash	xeon	1688000812	10000000	sequential	10000	1000	master	0	434783	56781	bitmapscan	uncached	3	463	10001	13905.21	23.183	t	14587.1	13905.21	559783.11
hash	xeon	1688000813	10000000	sequential	10000	1000	master	0	434783	56781	bitmapscan	uncached	4	620	10001	13905.21	23.419	t	14587.1	13905.21	559783.11
hash	xeon	1688000814	10000000	sequential	10000	1000	master	0	434783	56781	bitmapscan	uncached	5	807	10001	13905.21	25.555	t	14587.1	13905.21	559783.11
hash	xeon	1688000806	10000000	sequential	10000	1000	master	0	434783	56781	indexscan	uncached	1	100	10001	14587.1	22.38	f	14587.1	13905.21	559783.11
hash	xeon	1688000811	10000000	sequential	10000	1000	master	0	434783	56781	indexscan	uncached	2	247	10001	14587.1	21.784	f	14587.1	13905.21	559783.11
hash	xeon	1688000812	10000000	sequential	10000	1000	master	0	434783	56781	indexscan	uncached	3	570	10001	24965.17	22.849	f	14587.1	13905.21	559783.11
hash	xeon	1688000813	10000000	sequential	10000	1000	master	0	434783	56781	indexscan	uncached	4	758	10001	14587.1	22.604	f	14587.1	13905.21	559783.11
